2021-01-16 21:59:37,48569391,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 21:43:18,27642116,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 21:39:40,1258500820464697346,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 21:34:07,989926416,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 21:25:10,16550581,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 21:24:47,1191613383885426688,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 21:20:54,2279736050,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 21:14:33,1037034138249781248,"b'@vrbo @jimothybringus #DontRentDC Please, at least cancel reservations for those involved in the Jan. 6 coup attemp\xe2\x80\xa6 https://t.co/l8rH12WyEN'"
2021-01-16 20:50:59,486604083,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 20:50:43,863947629981519872,"b""RT @jimothybringus: @BMeiselas @HawleyMO Not so fast. It seems like @vrbo doesn't mind being associated with those individuals.\n\nJoin me in\xe2\x80\xa6"""
2021-01-16 20:49:34,1724098321,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 20:42:48,494763113,"b""RT @jimothybringus: @politvidchannel @Libby22429610 Now it's time for @vrbo to step up and choose our democracy over its profits.\n\n#CancelV\xe2\x80\xa6"""
2021-01-16 20:40:03,1081225579,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 20:37:35,19658483,b'RT @jimothybringus: @kenolin1 and @vrbo is the worst short term rental organization ever.\n\n#CancelVRBO #BoycottVRBO #CancelExpedia #DontRen\xe2\x80\xa6'
2021-01-16 20:32:35,2531835690,"b""RT @jimothybringus: These aren't differences in political party affiliation, @vrbo. These are threats to our democracy.\n\n#CancelVRBO #Boyco\xe2\x80\xa6"""
2021-01-16 20:27:59,1349661526513352704,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 20:26:36,390001555,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 20:19:01,1318214937605406721,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 20:12:39,890306613785088000,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 20:11:16,339127746,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 20:06:59,1290403822871945219,b'RT @jimothybringus: @funder Tell @vrbo to choose democracy over profits.\n\n#CancelVRBO #BoycottVRBO #DontRentDC \nhttps://t.co/kjxhtTsO1L'
2021-01-16 20:06:37,1087404873405136898,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 20:05:52,155585042,b'RT @exfkaty: @vrbo I\xe2\x80\x99ve been a happy customer of yours for a while. In the wake of what just happened I\xe2\x80\x99m begging you: #DontRentDC Jan 17-21'
2021-01-16 20:05:25,1347349018175709184,"b""RT @jimothybringus: @parlertakes That's @vrbo quartering insurrectionists within our city for the presidents coup.\n\n#DontRentDC #BoycottVRBO"""
2021-01-16 20:03:43,582037089,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 20:03:27,1242789888,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 20:02:56,1348726612229988352,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 20:02:08,786401937742635009,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 19:59:56,171821762,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:58:49,40170945,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:58:40,739059025,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:58:09,2770088613,"b""RT @embodylib: We still haven't heard from you @vrbo. Will you help keep DC residents safe and hold white supremacists accountable? Follow\xe2\x80\xa6"""
2021-01-16 19:57:48,1274899537597956097,b'RT @jimothybringus: Silence is complicity. \n\n@vrbo your properties are in OUR neighborhoods.\n\nStop your silence.\n\n#DontRentDC https://t.co/\xe2\x80\xa6'
2021-01-16 19:56:44,884828022850891778,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:55:17,1324620730911256577,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:51:49,1045839019244998657,b'RT @exfkaty: @vrbo I\xe2\x80\x99ve been a happy customer of yours for a while. In the wake of what just happened I\xe2\x80\x99m begging you: #DontRentDC Jan 17-21'
2021-01-16 19:50:43,66227294,b'RT @jimothybringus: @ChristinaKVUE @MargaretMenefee @KVUE This is who @vrbo chooses to stand by: insurrectionists and domestic terrorists.\xe2\x80\xa6'
2021-01-16 19:50:41,975731827091451905,"b'RT @jimothybringus: @parlertakes As long as businesses like @vrbo choose profits over democracy, these individuals will continue to spread\xe2\x80\xa6'"
2021-01-16 19:50:23,2312698814,"b""RT @jimothybringus: @BMeiselas @HawleyMO Not so fast. It seems like @vrbo doesn't mind being associated with those individuals.\n\nJoin me in\xe2\x80\xa6"""
2021-01-16 19:50:23,3223314524,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:48:16,1205671738870136833,"b'RT @jimothybringus: @parlertakes As long as businesses like @vrbo choose profits over democracy, these individuals will continue to spread\xe2\x80\xa6'"
2021-01-16 19:47:58,1224536250029264897,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 19:46:59,785060623,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:45:00,1267904257530851328,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
2021-01-16 19:43:50,962015408122249216,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
2021-01-16 19:43:46,803593153521582080,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 19:41:18,1332459979417280512,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:40:19,6073052,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 19:39:59,16316179,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:39:48,1348609910515200000,b'RT @jimothybringus: @wolfblitzer @CNN @CNNSitRoom Join me in cancelling @vrbo - they are choosing profits over our democracy.\n\n#DontRentDC\xe2\x80\xa6'
2021-01-16 19:34:14,975885864524906496,b'RT @jimothybringus: @mmpadellan Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#BoycottVRBO #CancelVRBO #DontRen\xe2\x80\xa6'
2021-01-16 19:33:28,636989033,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
2021-01-16 19:32:09,826569170229800961,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
2021-01-16 19:31:42,37723132,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
2021-01-16 19:27:55,1051993705882763266,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
2021-01-16 19:26:08,2322729715,b'RT @jimothybringus: @funder Now join me in cancelling @vrbo for choosing profits over our democracy.\n\n#CancelVRBO #BoycottVRBO #DontRentDC\xe2\x80\xa6'
2021-01-16 18:04:04,271059548,"b'RT @melanieho13: COMPARE, CONTRAST, REMEMBER \n\nHow will we hold @ExpediaGroup @Expedia @vrbo  accountable for profiting off insurrection?\xe2\x80\xa6'"
2021-01-16 17:32:55,26333596,b'Rough weekend for @vrbo PR. #DontRentDC https://t.co/0V2qvSokeT'
2021-01-16 17:31:27,20256715,b'RT @jimothybringus: @RoArquette @davidmweissman And @vrbo chooses to profit off of them.\n\n#DontRentDC #BoycottVRBO https://t.co/R71q9Z3fJn'
2021-01-16 16:00:44,2324725980,b'@vrbo we just returned from our first ever vacation with Vrbo and I was looking forward to booking our next trip wi\xe2\x80\xa6 https://t.co/ZbFIg0cCMO'
2021-01-16 15:48:16,920045113,"b'RT @melanieho13: COMPARE, CONTRAST, REMEMBER \n\nHow will we hold @ExpediaGroup @Expedia @vrbo  accountable for profiting off insurrection?\xe2\x80\xa6'"
2021-01-16 15:37:01,14142441,"b'RT @melanieho13: COMPARE, CONTRAST, REMEMBER \n\nHow will we hold @ExpediaGroup @Expedia @vrbo  accountable for profiting off insurrection?\xe2\x80\xa6'"
2021-01-16 15:36:30,83409998,"b'RT @melanieho13: COMPARE, CONTRAST, REMEMBER \n\nHow will we hold @ExpediaGroup @Expedia @vrbo  accountable for profiting off insurrection?\xe2\x80\xa6'"
2021-01-16 14:34:12,3171268052,"b""RT @jimothybringus: I'm humbly asking all DC folks who rent via VRBO/Airbnb/etc. to refrain from renting/listing their properties from Janu\xe2\x80\xa6"""
2021-01-16 12:23:49,16114943,"b""RT @embodylib: We still haven't heard from you @vrbo. Will you help keep DC residents safe and hold white supremacists accountable? Follow\xe2\x80\xa6"""
2021-01-16 08:16:28,16977860,"b""RT @embodylib: We still haven't heard from you @vrbo. Will you help keep DC residents safe and hold white supremacists accountable? Follow\xe2\x80\xa6"""
2021-01-16 07:53:51,759809527457935360,"b""Sounds like there's going to be some good last minute deals #DontRentDC"""
2021-01-16 07:52:40,88645869,"b""RT @embodylib: We still haven't heard from you @vrbo. Will you help keep DC residents safe and hold white supremacists accountable? Follow\xe2\x80\xa6"""
2021-01-16 07:28:09,187017598,"b""RT @Janeese4DC: DC! Avoid renting out rooms on January 17-20. There's no way to guarantee that your guests are not coming to incite violenc\xe2\x80\xa6"""
2021-01-16 01:22:39,324006281,"b""RT @embodylib: We still haven't heard from you @vrbo. Will you help keep DC residents safe and hold white supremacists accountable? Follow\xe2\x80\xa6"""
2021-01-16 00:28:38,34125609,b'RT @maraleia: Why is .@vrbo not cancelling all DC area property rentals from tomorrow to Thursday Jan. 21? Do they support traitors/insurre\xe2\x80\xa6'
2021-01-16 00:27:28,232757559,"b""RT @jimothybringus: @vrbo This is not enough and I'm calling for a boycott of your services until you do better.\n\n#DontRentDC \n\nhttps://t.c\xe2\x80\xa6"""
2021-01-16 00:26:43,147399749,"b'Wow, @vrbo is a piece of shit company. I hope it gets sued into oblivion. #DontRentDC https://t.co/krPBiRIk1q'"
2021-01-16 00:26:13,17243703,b'Why is .@vrbo not cancelling all DC area property rentals from tomorrow to Thursday Jan. 21? Do they support traito\xe2\x80\xa6 https://t.co/eYpYDeVZW6'
2021-01-15 22:17:05,279196134,b'And does this also mean that @vrbo would rather not alienate extremist customers who have a high probability of sta\xe2\x80\xa6 https://t.co/PXWfmc5sc0'
2021-01-15 21:31:22,1172630453960019970,b'@vrbo @Expedia when hosts cancel reservations their accounts on VRBO get dinged and are pushed further down on the\xe2\x80\xa6 https://t.co/eCKc4M2ThW'
2021-01-15 20:57:26,1177698885575163904,b'RT @melanieho13: Encouraging #DC folks to pls refrain from listing on VRBO/Airbnb/etc. Jan 17-20. Pls realize POC neighbors are even more t\xe2\x80\xa6'
2021-01-15 19:22:04,1263191876749987840,b'RT @DMVBlackLives: .@CapitalHilton @GrandHyattDC @HayAdamsHotel @mhMetroCenter @HolidayInn @Marriott we demand that you #DefendDC and close\xe2\x80\xa6'
2021-01-15 18:23:21,1032433551000489984,b'RT @DMVBlackLives: .@CapitalHilton @GrandHyattDC @HayAdamsHotel @mhMetroCenter @HolidayInn @Marriott we demand that you #DefendDC and close\xe2\x80\xa6'
2021-01-15 18:20:18,14367751,b'RT @embodylib: @Expedia you still have a lot of DC listings available on the @vrbo website for January 15-22. Will you help keep DC residen\xe2\x80\xa6'
2021-01-15 15:06:40,1232735065404313604,b'RT @fancyladyleague: .@HiltonHotels It\xe2\x80\x99s not too late to do the right thing and keep fascists from staying in your DC-area properties. #Don\xe2\x80\xa6'
2021-01-15 15:04:58,574202229,b'.@HiltonHotels It\xe2\x80\x99s not too late to do the right thing and keep fascists from staying in your DC-area properties.\xe2\x80\xa6 https://t.co/ZwAm6TbPiU'
